Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id (Read only),Keyword Id (Read only),Product Targeting Id (Read only),Campaign Name,Ad Group Name,Campaign Name (Informational only),Ad Group Name (Informational only),Portfolio Name (Informational only),Start Date,End Date,Targeting Type,State,Campaign State (Informational only),Ad Group State (Informational only),Daily Budget,SKU,ASIN (Informational only),Eligibility Status (Informational only),Reason for ineligibility (Informational only),Ad Group Default Bid,Ad Group Default Bid (Informational only),Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression (Informational only),Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,Acos,CPC,ROAS
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba organico para cabello,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba collado,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,collado aceite de jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,beu aceite de jojoba serum anti aging,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba dorado,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,handcraft aceite de jojoba 16 onza,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba curl woman,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba en spray,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,camassia aceite de jojoba virgen,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,naissance aceite de jojoba orgánico,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite para el cabello de jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba difeel,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil clear,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,colorless jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,clear jojoba oil organic cold pressed,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,clear jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,clear jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic clear jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil clear galone,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil clear bulk,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,carrier oil essential oil mixing,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba 100 puro y natural,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil bulk,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,clear jojoba oil raw,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,galon clear jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,man,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ultra,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,org,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,Clear Jojoba Oil | NegativePhrases - NegativePhrases ,negativePhrase,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,NegativePhrases,negativePhrase,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pantene,negativePhrase,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pen,negativePhrase,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,Clear Jojoba Oil  |  Auto Subs   -  auto  | B09BB4Y111 - SP,,,,,,Clear Jojoba Oil | Auto Subs  - auto  - SP,,,,,20240910.0,,AUTO,enabled,enabled,,300.0,,,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Bidding Adjustment,Create,Clear Jojoba Oil  |  Auto Subs   -  auto  | B09BB4Y111 - SP,,,,,,,,,,,,,,,enabled,,,,,,,,,,,,Dynamic bids - down only,placementProductPage,0.0,,,,,,,,,,,,,
Sponsored Products,Bidding Adjustment,Create,Clear Jojoba Oil  |  Auto Subs   -  auto  | B09BB4Y111 - SP,,,,,,,,,,,,,,,enabled,,,,,,,,,,,,Dynamic bids - down only,placementTop,0.0,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,Clear Jojoba Oil  |  Auto Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,auto,,auto,,,,,enabled,enabled,enabled,,,,,,0.37,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,Clear Jojoba Oil  |  Auto Subs   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,auto,,,,,enabled,enabled,enabled,,test-sku,,Eligible,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,,,,,,Clear Jojoba Oil | Auto Negatives Compl  - auto  - SP,,,,,20240910.0,,AUTO,enabled,enabled,,300.0,,,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Bidding Adjustment,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,,,,,,,,,,,,,,,enabled,,,,,,,,,,,,Dynamic bids - down only,placementProductPage,0.0,,,,,,,,,,,,,
Sponsored Products,Bidding Adjustment,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,,,,,,,,,,,,,,,enabled,,,,,,,,,,,,Dynamic bids - down only,placementTop,0.0,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,auto,,auto,,,,,enabled,enabled,enabled,,,,,,0.61,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,auto,,,,,enabled,enabled,enabled,,test-sku,,Eligible,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil hair,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ultraviolet jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ultra moisture jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ultra ozonated jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,measurable difference jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,puro3 ozonated jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,hoba care jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil nail,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,velona jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,melvita jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cocojojo jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,desert essence jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,golden jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil 32 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cantu tea tree jojoba hair scalp oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba para el cabello,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba para la cara,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,body4you jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic usda organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cantu shea butter tea tree jojoba hair scalp oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil face,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba essential oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil 16 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil woman,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba body oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil hair growth,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cold pressed jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba carrier oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aussie mega hold hairspray jojoba oil sea kelp 17 0 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,loelle jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic jojoba oil 16 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba organico,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,hobacare jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pura d or jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,teak natural jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now solution jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,sulu organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,aceite de jojoba organico para el rostro,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure jojoba oil hair,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,or jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,acne org jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,natrave jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,baja basic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure jojoba oil skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,man jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,hemak argan jojoba oil anti hair loss scalp slightly acidic shampoo,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,kate blanc jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Auto Negatives Compl   -  auto  | B09BB4Y111 - SP,auto,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,deeply nourishing jojoba cleansing oil o4,negativeExact,,,,,,,,,,,,,,,,
